Target Word,Joined,Label
survey,Under his proud survey the city lies . -Sir John Denham . His survey of the battlefield was limited .,0.53847086
leave,She did n't leave until midnight . The president 's remarks left us speechless .,6.7951078e-06
notice,An obituary notice . You did n't give me enough notice .,0.8909018
work,I will work hard to improve my grades . They worked on the task .,0.8909018
control,Control the budget . Control an account .,0.0033337802
chain,"A chain of ideas , one leading to the next . The chain of command .",0.741029
sense,It 's common sense not to put metal objects in a microwave oven . Common sense is not so common .,0.8909018
sale,They are having a clearance sale : 50 % off . I got some great bargains at their annual sale .,0.89090157
baby,Stop being a baby ! Stand up for yourself - do n't be such a baby !,0.8909018
head,The beer had a large head of foam . Pour me a fresh beer ; this one has no head .,0.89090145
pull,Pull a bank robbery . The car pulls to the right .,1.4604099e-07
shift,We 'll have to shift these boxes to the downtown office . Shift the emphasis .,0.8909004
run,He went to Las Vegas and spent all his money over a three-day run . I 'm having a run of bad luck .,0.89089954
wall,Negotiations ran into a brick wall . The walls of the cylinder were perforated .,0.39090183
cast,Her features had a delicate cast to them . The delicate cast of his features .,0.8909018
stay,We stayed in Hawaii for a week . The judge stayed the execution order .,1.0895021e-06
chain,"A chain of ideas , one leading to the next . The third link of the silver chain needs to be resoldered .",0.8909018
burn,He watched the house burn . The sun burned his face .,0.39090183
face,Dew dripped from the face of the leaf . She wanted to wipe him off the face of the earth .,0.5011861
run,I will run the sample . Do n't run that software unless you have permission . ' .,0.62929004
provide,"Do n't bother bringing equipment , as we will provide it . This procedure provides for lots of leeway .",0.39090183
base,The base of the triangle . The attack wiped out our forward bases .,2.4104264e-05
day,It should arrive any day now . Those were the days .,0.8909018
trust,Do n't trust my ex - wife . I trust you will behave better from now on .,0.39090183
pay,"Pay up , please ! She offered to pay the bill .",0.7097384
life,While there 's life there 's hope . Life depends on many chemical and physical processes .,0.71797466
raise,Raise a family . To raise somebody to office .,0.58034587
front,He walked to the front of the stage . He led the national liberation front .,1.0581258e-06
drive,Drive the forest . We drove the car to the garage .,0.00026271667
withholding,There were allegations of the withholding of evidence . I resented his withholding permission .,0.53069425
sale,I got some great bargains at their annual sale . They held a sale to reduce their inventory .,0.5401795
line,The answer to the comprehension question can be found in the third line of the accompanying text . There are six lines in every stanza .,0.8908936
act,"She wants to act Lady Macbeth , but she is too young for the role . He acted the idiot .",0.39090183
assemble,Assemble your colleagues . The parents assembled in the school hall .,0.53999734
clearance,"The plane was given clearance to land . He got clearance to travel to America , even though he had previous links to terrorists .",0.8217156
heart,"The child won everyone 's heart . He stood still , his heart thumping wildly .",3.4176102e-07
channelize,Channelize a stream . Channelize the country for better transportation .,0.0154056
membership,They polled their membership . He has memberships in clubs in three cities .,0.5662606
time,We had a wonderful time at the party . He had a time holding back the tears .,0.51337904
use,I ca n't use this tool . We can use this mathematical formula to solve the problem .,0.8909013
subvert,Do school counselors subvert young children ? We must not let our civil liberties be subverted by the current crisis .,0.39090183
remission,Her cancer was in remission . His cancer is in remission .,0.8909018
treat,Treat an oil spill . Treat the lawn with chemicals .,0.65693474
move,To move in a matter . The soldiers moved towards the city in an attempt to take it before night fell .,0.39090183
take,Take sick . Be taken drunk .,0.8909018
light,It brought the scandal to light . He could paint the lightest light and the darkest dark .,0.28960502
question,The question of seniority will be discussed at the meeting . There was a question of which material to use .,0.6375004
stick,Stick the corner of the sheet under the mattress . This question really stuck me .,1.5667614e-06
avoid,I try to avoid the company of gamblers . We avoided the area .,0.8909018
offer,Offer resistance . He offered his sympathy .,0.371069
film,The table was covered with a film of dust . The film was shot on location .,3.8000503e-06
extend,Extend the casserole with a little rice . Extend the TV antenna .,1.7270813e-07
product,They improve their product every year . The product of 2 and 3 is 6 .,3.6449703e-06
finish,The wine has a nutty flavor and a pleasant finish . Booze will be the finish of him .,0.0013438271
eye,The thread would n't go through the eye . They were in the eye of the storm .,2.7520016e-07
play,Play games . We played hockey all afternoon .,0.8909018
break,This play will either make or break the playwright . His peccadilloes finally broke his marriage .,0.50210285
develop,Develop a passion for painting . Develop the rook .,0.00037624655
snap,To snap a whip . Bullets snapped past us .,0.00040599826
cut,Cut a movie scene . Cut the engines when the plane comes to a halt !,0.870111
take,Take vengeance . Take steps .,0.89090085
catch,Did you catch the thief ? He caught her staring out the window .,1.8213654e-05
attack,Open to attack by the elements . The film was sensitive to attack by acids .,0.89089715
float,Float a ship . The government floated the ruble for a few months .,3.758365e-08
role,The role of women has changed significantly in the last century . What is your role on the team ?,0.8909012
shuffle,Shuffle the cards . I shuffled my feet in embarrassment .,4.0028604e-05
practice,It is good practice to check each door and window before leaving . It is their practice to give annual raises .,0.89090157
drip,Listening to the tap next door drip all night drove me mad ! Water is dripping from the faucet .,0.50608605
grace,I 'm so grateful to God for the grace that He has given me . God 's grace is manifested in the salvation of sinners .,0.8909018
stop,Soon the rain will stop . The car stopped .,0.39090183
top,He stared as she buttoned her top . I bought this top as it matches my jeans .,0.5882687
cover,"When the pot comes to a boil , cover it and reduce the heat to medium . Cover the child with a blanket .",0.39090183
range,A piano has a greater range than the human voice . He answered a range of questions .,2.3290778e-07
rubric,* That would fall under the rubric of things we can ignore for now . It is usually discussed under the rubric of ` functional obesity ' .,0.8909018
example,But there is always the famous example of the Smiths . I profited from his example .,2.5832375e-07
prepare,Prepare a speech . The prince was prepared to become King one day .,6.4277338e-06
background,He is a lawyer with a sports background . The lawyer had a background in computer science .,0.6155131
court,The king will visit the duke 's court . Pay court to the emperor .,1.1855576e-10
number,"Every number has a unique position in the sequence . The equation e^i\pi+1=0 includes the most important numbers : 1 , 0 , \pi , i , and e.",0.89090157
time,See you another time . When was the last time we went out ? I do n't remember .,0.8909018
vagueness,These terms were used with a vagueness that suggested little or no thought about what each might convey . The Conservative manifesto is a model of vagueness .,0.8909018
interest,In the interest of safety . In the common interest .,0.8909018
sex,They had sex in the back seat . We had sex in the back seat .,0.8909018
mirror,"I had a look in the mirror to see if the blood had come off my face . We could see the lorry in the mirror , so decided to change lanes .",0.8909018
civilization,He is remembered for his generosity and civilization . Early Mayan civilization .,9.058568e-09
dig,Dig salt . Dig coal .,0.8909017
arouse,Arouse pity . To arouse compassion .,0.88611245
clarity,"Lack of clarity on the part of the teacher will cause confusion among the students . She dreamed , with great clarity , that she had been seen her own death .",0.8909018
date,I arranged a date with my Australian business partners . She asked how to avoid kissing at the end of a date .,0.89090145
count,Can you count the books on your shelf ? I can count my colleagues in the opposition .,0.39090183
authority,Respect my authority ! He has the authority to issue warrants .,0.8909018
know,Do you know my sister ? She does n't know this composer .,0.8909018
direction,They proposed a new direction for the firm . He checked the direction and velocity of the wind .,1.6992858e-07
voice,The voice of the law . Conservatism has many voices .,0.5455155
stomach,Exercise gave him a good stomach for dinner . A good stomach for roast beef .,0.5260793
start,To start a business . Start a new job .,0.3909429
score,Settling a score . The player with the highest score is the winner .,2.0169928e-05
air,The house had a neglected air . As he waited he could feel the air on his neck .,3.6704694e-07
connect,The new railroad will connect the northern part of the state to the southern part . Herman connected the computers together .,0.8909018
slot,Bob Dylan occupied the top slot for several weeks . She beat some tough competition for the number one slot .,0.5001022
charge,The child was a charge of the nanny . The teacher led her charges across the street .,0.7303353
pop,Pop the clutch . The soldiers were popping .,5.5424494e-05
block,Block an attack . Block the book cover .,0.39090458
language,The gift of language . He taught foreign languages .,0.8909018
regret,"I regret I ca n't come to the party . I regret that I have to do this , but I do n't have a choice .",0.3909036
wall,Negotiations ran into a brick wall . A wall of prejudice .,0.89090085
block,Block a nerve . You are blocking the name of your first wife !,9.310422e-06
make,Make a move . Make advances .,0.8909018
move,The move into my fiancé 's house took two long days . They say that three moves equal one fire .,0.747773
dwelling,Philip 's dwelling fronted on the street . - Alfred Tennyson . He built a modest dwelling near the pond .,0.88035476
field,"The set of rational numbers , \mathbbQ , is the prototypical field . Field of view .",0.3909039
excuse,A poor excuse for an automobile . He had to get his mother to write an excuse for him .,4.6971394e-07
tell,Tell me what is bothering you . Ellen told Helen how to avoid the crowd .,0.5440558
face,Dew dripped from the face of the leaf . Put a big sign on each face of the building that can be seen from the road .,0.8909018
remember,Do you remember that he once loved you ? I ca n't remember saying any such thing .,0.8909018
end,Start at the beginning and go on until you come to the end . The so-called glorious experiment came to an inglorious end .,0.39090195
stop,Stop a car . Your rights stop where you infringe upon the rights of other .,1.9661657e-07
complexion,A sunburnt complexion . A liberal political complexion .,0.39090183
streak,"I was on a winning streak until the fourth game , where I was dealt terrible cards . Had a streak of bad luck .",0.89090097
touch,He could not touch the meaning of the poem . She never touched her husband .,5.660169e-06
deep,In the deep of winter . In the deep of night .,0.8618449
behalf,Spoke a good word in his friend 's behalf . In your behalf .,0.5877771
undo,"I wish I could undo my actions . Fortunately , we can undo most of the damage to the system by the war .",0.8909018
satisfaction,The chef tasted the sauce with great satisfaction . He enjoyed the dish with great satisfaction . He 'll order it again the next time he arrives .,0.39090195
third,"Jones came in third . He answered the first question willingly , the second reluctantly , and the third with resentment .",0.7676945
keep,Keep appointments . She never keeps her promises .,0.83606017
connect,"The planes do n't connect and you will have to wait for four hours . Operator , could you connect me to the Raffles in Singapore ?",0.39090407
support,The statue stood on a marble support . He leaned against the wall for support .,1.1775513e-06
round,A round of pleasures . The story is going the rounds in Washington .,2.7161008e-05
place,Place a phone call . He bet $ 2 on number six to place .,6.519525e-08
make,Make advances . Make a phone call .,0.75270975
deal,He 's a master of the business deal . We need to finalise the deal with Henderson by midnight .,0.8909018
repertory,Has a large repertory of dialects and characters . The repertory of the supposed feats of mesmerism .,0.8909018
love,Their love left them indifferent to their surroundings . He had n't had any love in months .,0.03492016
give,"Can you give me lessons ? When they asked , I gave my coat .",0.8909018
refine,Refine pig iron . Refine oil .,0.8909018
energy,Jogging works off my excess energy . Europeans often laugh at American energy .,8.553958e-07
dwelling,The old house served as a dwelling for Albert . He built a modest dwelling near the pond .,0.8909018
foot,The foot of the list . Curled up on the foot of the bed .,0.5385898
fight,Do n't fight it ! He fought for breath .,0.00026334517
seat,"He was elected to a seat in the Senate . He sat on the arm of the chair rather than the seat , which always annoyed his mother .",0.39090183
cup,The cup of her bra . Bees filled the waxen cups with honey .,0.7044074
search,The outcome justified the search . A thorough search of the ledgers revealed nothing .,0.8909013
see,You have to be a good observer to see all the details . He is blind -- he can not see .,0.8909018
whisk,The chef prepared to whisk the egg whites for the angel 's food cake . Whisk the eggs .,0.8909017
strength,They measured the station 's signal strength . He had the strength of ten men .,0.5046973
side,It brought out his better side . Look on the bright side .,0.89090085
scrambler,Their quarterback was a good scrambler . Scramblers can often unnerve a better tennis player .,0.89090025
control,She never lost control of herself . He had lost control of his sphincters .,7.0326455e-06
poison,Poison the atmosphere in the office . Poison someone 's mind .,0.5853922
law,"Civilization presupposes respect for the law . By law , one is not allowed to own a wallaby in New York City .",0.89090025
cover,Cover the grave with flowers . The insurance wo n't cover this .,0.00036421407
squeeze,Increased expenses put a squeeze on profits . Getting through that small opening was a tight squeeze .,2.2895072e-05
scrub,Engineers had to scrub the satellite launch due to bad weather . We had to scrub our vacation plans .,0.5372315
spin,One of the planet 's moons has a slower spin than the others . He took the new car for a spin .,0.39090183
rotation,The manager had only four starting pitchers in his rotation . Crop rotation makes a balanced demand on the fertility of the soil .,0.8909018
blend,Blend the nuts and raisins together . He blends in with the crowd .,0.82807183
mount,Mount a theater production . Mount a play .,0.8909018
art,It 's quite an art . The art of conversation .,0.8909018
detach,Detach a regiment . His retina detached and he had to be rushed into surgery .,2.139821e-06
life,"He wanted to live his own life without interference from others . She 's my love , my life .",0.39090183
feel,I made the students feel different about themselves . You make me feel naked .,0.8909018
break,Can you break a hundred-dollar bill for me ? I had to break a $ 100 bill just to buy the candy .,0.8909018
order,Men from the fraternal order will staff the soup kitchen today . An explosion of a low order of magnitude .,0.39090464
end,No one wanted to play end . They rode to the end of the line .,6.081979e-06
commission,He works on commission . A reseller 's commission .,0.6785505
camp,We 're planning to camp in the field until Sunday . Can we go camping again this summer ?,0.8909018
strike,Strike fire from the flintstone . Strike a match .,0.605488
reticulation,The reticulation of a leaf . The reticulation of a photographic emulsion .,0.8909018
use,We can use this mathematical formula to solve the problem . He does n't know how to use a computer .,0.8909018
movement,The labor movement has been struggling in America since the passage of the Taft-Hartley act in 1947 . He was a charter member of the movement .,0.8909018
action,His novels always have a lot of action . The United Nations must have the power to propose and organize action without being hobbled by irrelevant issues .,0.3909019
ball,A ball of mud caught him on the shoulder . The children were playing ball in the garden .,8.769593e-07
hollow,The hollow of the hand or of a tree . He built himself a cabin in a hollow high up in the Rockies .,0.3909119
language,He uttered harsh language . Sign language .,0.8909017
move,"A slight move of the tiller , and the boat will go off course . His move put him directly in my path .",0.58617854
day,It should arrive any day now . These days it is not unusual .,0.8909018
take,Tomorrow the doctor will take the cast off her arm . Mother took our plates away and came back with some fruit for us to eat .,0.8909018
ringing,"The ringing of the telephone . The tintinnabulation that so voluminously swells from the ringing and the dinging of the bells ""-- E. A. Poe .",0.8909018
call,He heard the phone ringing but did n't want to take the call . I received several calls today .,0.72411525
number,She refused to give them her Social Security number . She preferred the black nylon number .,2.1108597e-06
breath,I could hear the breath of the runner behind me . The child 's breath came quickly and unevenly .,0.8909018
beat,They were beaten by a more aggressive team . Beat the egg whites .,1.3340257e-05
chance,We had the chance to meet the president last week . Now is your chance .,0.76101565
practice,It is the usual practice of employees there to wear neckties only when meeting with customers . It is their practice to give annual raises .,0.8909018
allow,To allow a servant his liberty . Mandela was allowed few visitors in prison .,7.0690214e-05
train,They joined the wagon train for safety . The bride 's train was carried by her two young nephews .,3.5870053e-06
blow,There 's nothing more thrilling to the whale watcher than to see a whale surface and blow . The leaves were blowing in the wind .,0.39090228
deal,A deal of trouble . He rose to prominence through a series of shady deals .,0.3909086
difference,His support made a real difference . The difference in her is amazing .,0.7929715
connection,The connection between overeating and obesity . My headache has no connection with me going out last night .,0.8909017
block,The offensive linemen tried to block the blitz . He blocked the basketball player 's shot .,0.8909017
reaction,When I last tried to eat strawberries I had a terrible allergic reaction . John feared his mother 's reaction when she saw the broken lamp .,0.39090896
break,"I do n't know how to break this to you , but your cat is not coming back . When news of their divorce broke , ...",0.89090145
office,A municipal office . He rented an office in the new building .,0.39090186
push,"` Now push hard , ' said the doctor to the woman . He pushed her to finish her doctorate .",3.662094e-07
attendance,John 's attendance for the conventions was not good . Attendance was up by 50 per cent .,3.1371937e-07
air,Open a window and let in some air . Air pollution .,0.89090145
loss,A serious loss of business . Weight loss .,0.6493939
texture,Fish with a delicate flavor and texture . Breadfruit has the same texture as bread .,0.85594916
coast,The coast is clear . The children lined up for a coast down the snowy slope .,1.729038e-07
arouse,To arouse anger . To arouse jealousy .,0.8909018
land,It can be tricky to land a helicopter . This may land you in jail .,0.7840357
leave,She did n't leave until midnight . The ship leaves at midnight .,0.88335335
product,This is a product of lime and nitric acid . Skill is the product of hours of practice .,9.3193385e-06
life,"He gave up on life . Having experienced both , the vampire decided that he preferred (un)death to life .",0.8909012
weakness,The weakness of the span was overlooked until it collapsed . His weakness increased as he became older .,0.52327836
end,He came to a bad end . The so-called glorious experiment came to an inglorious end .,0.8909018
richness,The fire-light gave a richness of coloring to that side of the room . The richness all around unsettled him for he had expected to find poverty .,0.3909031
smother,Smother a yawn . The butter cream smothered the cake .,0.000372417
call,We could always call on a friend . He called me a bastard .,0.00037754714
know,It is vital that he not know . I want to know who is winning the game !,0.8908973
luck,Bad luck caused his downfall . Gilbert had some bad luck yesterday — he got pick - pocketed and lost fifty dollars .,0.7771402
traffic,Traffic on the internet is lightest during the night . Heavy traffic overloaded the trunk lines .,0.6269536
sense,A sense of self . A sense of danger .,0.8909018
space,They stopped at an open space in the jungle . The astronauts walked in outer space without a tether .,0.39090303
water,First you have to cut off the water . The boat was found in within the territorial waters .,6.628814e-06
play,On weekends I play . She played all her money on the dark horse .,0.0003070902
path,The hurricane demolished houses in its path . Genius usually follows a revolutionary path .,0.00020454047
stock,The rifle had been fitted with a special stock . She made gravy with a base of beef stock .,0.39090183
fit,"This man ca n't fit himself into our work environment . The small shirt does n't fit me , so I 'll buy the medium size .",0.39090183
drive,Drive the forest . We drove to the university every morning .,3.7819555e-06
view,They were soon out of view . Consider what follows from the positivist view .,5.9674632e-05
run,Run a new program on the Mac . Run the dishwasher .,0.8909018
body,The body of the car was badly rusted . Wool has more body than rayon .,4.132029e-07
charger,Put the batteries in the charger overnight so we can use them tomorrow . The knight rode a white charger .,0.16293868
know,I know him under a different name . This flower is known as a Peruvian Lily .,0.8909018
grip,The grip of a sword . It was an old briefcase but it still had a good grip .,0.8840405
patch,I lost my locket in this patch of grass here . Does n't that patch of clouds looks like a bunny ?,0.89090014
know,I want to know who is winning the game ! I know it 's time .,0.8909018
fill,She had heard her fill of gossip . He ate his fill of potatoes .,0.6900263
formation,The formation of sentences . A defensive formation .,0.39090183
foot,The foot of the mountain . The foot of the page .,0.8909018
point,They sailed south around the point . She scored three points .,2.0773093e-06
order,The machinery is out of order . Magnolias belong to the order Magnoliales .,0.39090183
purchase,"To purchase land , to purchase a house . The family purchased a new car .",0.8909018
loss,The match ended in their first loss of the season . His loss of credibility led to his resignation .,0.52588636
cut,Cut trenches . Cut a hole .,0.66082036
drift,Drift the cattle herds westwards . The laborers drift from one town to the next .,4.787031e-06
window,The expanded window will give us time to catch the thieves . Launch window .,0.66187286
shelve,Shelve books . The library needs volunteers to help shelve books .,0.8909018
ensure,This nest egg will ensure a nice retirement for us . The circumstances ensured that he would arrive in time .,0.89090157
end,No one wanted to play end . The end of the pier .,5.696539e-07
quality,"The quality of mercy is not strained ""-- Shakespeare . While being impulsive can be great for artists , it is not a desirable quality for engineers .",0.8909018
set,Set fire to a building . The moon sets at eight o'clock tonight .,3.6767062e-06
operation,The cognitive operation of remembering . A multinational operation .,0.39090183
approach,Approach a new project . Approach a task .,0.85052353
clear,Clear the leaves from the lawn . The balloon cleared the tree tops .,0.00031993055
stone,People wanted to stone the woman who had a child out of wedlock . She got stoned to death after they found her .,0.8909018
admit,This ticket will admit one adult to the show . This pipe admits air .,0.3909374
rock,That mountain is solid rock . He threw a rock at me .,9.016502e-05
run,Run a new program on the Mac . Our coach had us running plays for the whole practice .,0.6661794
feeder,A bark feeder . A mud feeder .,0.8909018
float,Float a ship . The boat floated on the water .,0.00010508002
end,One end of the box was marked ` This side up ' . We have given it at the end of the section since it involves the calculus .,0.39091733
head,200 head of cattle . 200 head of cattle and 50 head of horses .,0.8909018
danger,There was widespread danger of disease . You are in no danger .,0.8909018
drop,Drop him from the Republican ticket . Stock prices dropped .,6.509628e-05
reaction,When I last tried to eat strawberries I had a terrible allergic reaction . You were in the courtroom . What is your reaction ?,0.8908987
end,He came to a bad end . No one wanted to play end .,1.1264872e-05
grain,A grain of sand . Saw the board across the grain .,0.39090362
shot,He left me an almost impossible shot . He is a crack shot .,0.39091268
marriage,A long and happy marriage . Their marriage was conducted in the chapel .,0.00031560607
strike,"Strike a bargain . The Germans struck Poland on Sept. 1 , 1939 .",1.8306357e-06
have,"The only girl who would have him was the miller 's daughter . We had a hard year last year , with the locust swarms and all that .",0.39090365
be,I shall be writing to you soon . There was a lot of noise in the kitchen .,0.8909018
take,Tomorrow the doctor will take the cast off her arm . The test grader takes off a point for every misspelled word .,0.8909017
point,He stuck the point of the knife into a tree . He knows my bad points as well as my good points .,1.4811051e-06
spell,The workers spell every four hours . To spell the helmsman .,1.2616478e-06
day,I work at night and sleep during the day . The dawn turned night into day .,0.8909018
develop,Develop the rook . Well - developed breasts .,0.00013486069
war,The war against crime . The war on poverty .,0.8909018
come,Come out of the closet ! He came through the door .,0.8909018
support,The president no longer has the support of his own party . They developed a scheme of mutual support .,0.7612212
love,He has a very complicated love life . He had n't had any love in months .,0.8909018
number,"I hope to become one of their number before I die . The equation e^i\pi+1=0 includes the most important numbers : 1 , 0 , \pi , i , and e.",0.390904
cover,Cover the grave with flowers . Cover her face with a handkerchief .,0.89090157
threat,His threat to kill me was quite explicit . Earthquakes are a constant threat in Japan .,0.00044118147
sweep,Please sweep the floor . They were swept up by the events .,0.00676816
shot,His parting shot was ` drop dead ' . I caught him with a solid shot to the chin .,8.641443e-05
song,The wheels sang their song as the train rocketed ahead . The song of bullets was in the air .,0.56048286
appearance,"A person makes his appearance as an historian , an artist , or an orator . David Beckham 's first appearance with the LA Galaxy at Giants Stadium against the New York Red Bulls last night drew a crowd of 66237 .",0.8909018
come,Come down here ! He came through the door .,0.8909018
room,Hardly enough elbow room to turn around . There was n't that much elbow room in the aircraft .,0.8230486
degree,A remarkable degree of frankness . There are 360 degrees in a circle .,2.1299973e-05
number,I hope to become one of their number before I die . This sweater is an all-wool number .,0.39090207
retrograde,Retrograde arguments . Retrograding planets .,0.005675473
air,The flock of birds took to the air . A smell of chemicals in the air .,0.8909018
plug,Plug the hole . He attempted to plug the leaks with some caulk .,0.8908974
think,I think that he is her boyfriend . I think he is very smart .,0.8909018
crack,To crack a whip . Crack a safe .,0.35346365
quotation,Let 's get a quotation for repairing the roof before we decide whether it 's worth doing . Since he lacks originality he must rely on quotation .,0.3909126
connect,Can you connect the two loudspeakers ? Our computers connected together .,0.8909018
spring,"He will hold office until the spring of next year . You can visit me in the spring , when the weather is bearable .",0.8909013
block,Block an attack . He blocked the basketball player 's shot .,0.6716927
think,"Think thin . Idly , the detective thought what his next move should be .",0.72237366
shower,Her friends organized a baby shower for her when she was expecting . He took a shower after the game .,1.5205824e-05
vote,He failed to get the Black vote . American women got the vote in 1920 .,0.0005162393
air,The flock of birds took to the air . Open a window and let in some air .,0.8909018
authority,The world 's foremost authority on orangutans . Tennessee Valley Authority .,0.89090145
beat,The drums beat all night . Beat the table with his shoe .,3.3959548e-08
make,Make water into wine . Make lead into gold .,0.70802
leave,Leave it as is . Leave the young fawn alone .,0.8098804
raise,We visited a farm where they raise chickens . Chew with your mouth shut — were you raised in a barn ?,0.8909018
make,How much do you make a month in your new job ? He made twenty bucks playing poker last night .,0.55800664
admit,The French doors admit onto the yard . A ticket admits one into a playhouse .,1.5561079e-07
point,Life has lost its point . What is the point of discussing it ?,0.39091575
pull,Pull the trigger of the gun . Pull the handle towards you .,0.8113119
focus,"If you 're going to beat your competitors , you need to focus . We focused on reading the book .",0.642938
admit,To admit evidence in the trial of a cause . She admitted us .,0.8909018
improbability,The improbability of such rare coincidences . Impossibility should never be confused with improbability .,0.8909018
acquisition,The acquisition of one company by another . The acquisition of wealth .,0.7031863
control,Measures for the control of disease . The control condition was inappropriate for the conclusions he wished to draw .,0.27961868
snap,To snap a fastener . The lock snapped shut .,0.0014985806
pace,"He lived at a fast pace . Even at the duel , standing 10 paces apart , he could have satisfied Aaron 's honor .",0.39090192
gather,Gather the close family members . Be careful not to stretch or gather your knitting .,0.613736
work,He never worked because he inherited a lot of money . My wife never worked .,0.8909018
foot,Armored from head to foot . His bare feet projected from his trousers .,0.89090097
level,The pictures were at the same level . Park the car on the level .,0.00021157318
return,In return we gave them as good as we got . His gross income was enough that he had to file a tax return .,1.09698426e-07
make,One swallow does not a summer make . Clothes make the man .,0.696417
life,"The battery had a short life . Having experienced both , the vampire decided that he preferred (un)death to life .",1.9973928e-05
quibble,Let 's not quibble over pennies . They are constantly quibbling over insignificant details .,0.78716755
leave,At what time does your train leave ? The ship leaves at midnight .,0.8909018
make,How much do you make a month in your new job ? You have to spend money to make money !,0.8909017
develop,Could you develop the ideas in your thesis . The patient developed abdominal pains .,0.0011677335
wave,A wave of settlers . Troops advancing in waves .,0.8909018
break,Break down a proof . Break an alibi .,0.8908988
ply,Ply your wits ! He plied his trade as carpenter for forty-three years .,0.7040913
drive,We drive the turnpike to work . Drive the forest .,0.00040707318
nick,He 's in the nick . He was arrested and taken down to Sun Hill nick police station to be charged .,0.67856556
bed,Slices of hard-boiled egg on a bed of spinach . Sea bed .,1.4332371e-09
drive,Drive the forest . She drove me to school every day .,2.6354866e-05
panel,Today 's panel includes John Smith . He checked the instrument panel .,8.106628e-06
end,She knotted the end of the thread . They rode to the end of the line .,0.8909017
session,"A training session . Are we having a recording session ? "" Yes . We 've even got some session musicians to provide some brass . "" .",0.8909018
war,"The war on poverty . The "" war on terror "" is a campaign against terrorist crime .",0.8909018
culture,The reason that the agency is doomed to inaction has something to do with the FBI culture . The developing drug culture .,0.8909018
wash,My jacket needs a wash . I 'm going to have a quick wash before coming to bed .,0.67338705
taproot,The taproot of his resentment . Genius and insanity spring from the same taproot .,0.7598491
develop,Could you develop the ideas in your thesis . Spassky developed quickly .,0.019095564
give,What will you give her for her birthday ? I 'm going to give my wife a necklace for her birthday .,0.8909018
smoke,It was just smoke and mirrors . His dreams all turned to smoke .,0.83804876
component,A component or constituent element of a system . Spare components for cars .,0.77925885
application,A novel application of electronics to medical diagnosis . December 31 is the deadline for applications .,2.0342707e-06
inhibit,Inhibit the action of the enzyme . Inhibit the rate of a chemical reaction .,0.8909018
catch,Catch one 's breath . I caught some Z 's on the train .,0.8154372
have,I have two sisters . How many cars does she have ?,0.8909018
order,The order of Saint Benedict . An explosion of a low order of magnitude .,1.4784271e-07
process,"This product of last month 's quality standards committee is quite good , even though the process was flawed . The process of calcification begins later for boys than for girls .",0.8909018
call,I would not call her beautiful . Take two aspirin and call me in the morning .,1.1871864e-07
opening,He slipped through an opening in the crowd . There was a small opening between the trees .,0.89090097
orient,Let me just orient myself and we can be on our way . We had to orient ourselves in the forest .,0.8909018
one,"Driver , noun : one who drives . This is the one I ordered .",0.8909013
start,I start my day with a good breakfast . The blood shed started when the partisans launched a surprise attack .,0.8909018
machinery,The complex machinery of negotiation . The machinery of command labored and brought forth an order .,0.716904
truth,The lawyer questioned the truth of my account . Truth to one 's own feelings is all-important in life .,0.6074246
use,We can use this mathematical formula to solve the problem . She uses her influential friends to get jobs .,1.5881442e-05
avoid,Her former friends now avoid her . He avoided going to the area .,0.8909018
hit,The temperature could hit 110 F tomorrow . The thermometer hit 100 degrees .,0.8909018
strike,Strike coins . The thought struck terror in our minds .,0.0026672196
world,People are dying of starvation all over the world . All the world loves a lover .,0.6613851
understand,I understand what she means . I understand wanting more .,0.8909018
process,Events now in process . The process of thinking .,0.00123412
see,Can you see the bird in that tree ? I saw him laughing .,0.8909018
while,He was here for a little while . He lectured for quite a long while .,0.8909018
form,"To apply for the position , complete the application form . He filled out his tax form .",0.72865653
work,Start from the bottom and work towards the top . She was working on her second martini when the guests arrived .,0.8909018
show,The dirty side will show . His good upbringing really shows .,0.8909018
serve,This table would serve very well . He had served in financial planning positions .,0.8909018
bake,Potatoes bake to a crisp . Bake the potatoes .,0.8909018
go,How fast does your new car go ? The policemen went from door to door looking for the suspect .,0.8041259
serve,This table would serve very well . His freedom served him well .,0.8909018
hit,He hit a home run . He hit .300 in the past season .,0.8546138
par,Par for this course is 72 . On a par with the best .,4.0916486e-05
help,Can you help me carry this table ? Everyone helped out during the earthquake .,0.8909018
make,To make like a deer caught in the headlights . Make merry .,0.8340759
school,He walked to school every morning . A school of small glittering fish swam by .,2.6384956e-05
mouth,He rode into the mouth of the canyon . They built a fire at the mouth of the cave .,0.8909018
grain,Saw the board across the grain . A grain of salt .,0.0011287922
develop,Develop a passion for painting . Please develop this roll of film .,7.1351274e-06
leave,"He took his leave . The applicant now seeks leave to appeal and , if leave be granted , to appeal against these sentences .",9.751883e-08
remember,Remember me in your prayers . He remembered her in his will .,1.5164613e-05
clear,Clear the water before it can be drunk . Clear the patrons from the theater after the bomb threat .,0.3909074
hold,Hold your temper . Hold your tongue .,0.8908937
cover,"When the pot comes to a boil , cover it and reduce the heat to medium . Cover the meat with a lot of gravy .",0.39090183
church,This building used to be a church before being converted into a library . There is a lovely little church in the valley .,0.8909013
post,There is an officer 's club on the post . This military post provides an important source of income for the town nearby .,0.8909018
stretch,I was right in the middle of a stretch when the phone rang . A stretch of highway .,2.5341246e-06
