Target Word,Joined,Label
bake,Potatoes bake to a crisp . She 's been baking all day to prepare for the dinner .,0.9999953
forbid,The rules forbid our smoking . The rules forbid us from smoking .,1.0
ball,The ball was already emptying out before the fire alarm sounded . The ball rolled into the corner pocket .,0.037711702
light,I 'm really seeing you in a different light today . Magoon 's governorship in Cuba was viewed in a negative light by many Cuban historians for years thereafter .,1.0
war,"The "" war on terror "" is a campaign against terrorist crime . In the US , conservatives rail against the "" war on Christmas "" .",1.0
gather,Gather some stones . The teacher gathered the kids together .,0.99994576
optimization,The simultaneous optimization of growth and profitability . To promote the optimization and diversification of agricultural products .,0.9999967
stretch,"Stretch the imagination . To enjoy the picnic , we stretched out on the grass .",0.00017026879
hold,The general ordered the colonel to hold his position at all costs . Hold the horse .,0.99994653
touch,"Please can I have a look , if I promise not to touch ? I would n't touch her with a ten-foot pole .",0.037711702
war,"The "" war on drugs "" is a campaign against the use of narcotic drugs . The war on poverty .",1.0
horizon,It is beyond the horizon of present knowledge . Some students take a gap year after finishing high school to broaden their horizons .,0.99999225
stay,Wear gloves so your hands stay warm . We are staying in Detroit .,3.0608568e-05
case,"For English , a compositor will ordinarily have two such cases , the upper case containing the capitals and the lower case containing the small letters . That was not the case .",4.403885e-19
match,"These two copies are supposed to be identical , but they do n't match . Match my sweater .",0.037711702
floor,The floor of a cave served the refugees as a home . Many sunken ships rest on the ocean floor .,0.9999997
sell,The French try to sell us their image as great lovers . The brothers sell shoes .,3.8136518e-06
extension,The extension of ` satellite of Mars ' is the set containing only Demos and Phobos . A text file will have a file extension of .txt .,0.037711702
have,I do n't have any money left . What do we have here ?,0.00021616124
business,He bought his brother 's business . Business has been slow lately .,0.037711702
leak,A leak in a gas pipe . He had to clean up the leak .,1.0
key,He spoke in a low key . Some students cheated by using the answer key .,0.0006949
field,Anthropologists do much of their work in the field . He needs some time in the field before his judgment can be trusted .,0.999632
summit,"The region is a few molecules wide at the summit . In summer , it is possible to hike to the summit of Mt. Shasta .",0.9997872
block,Anne Boleyn placed her head on the block and awaited her execution . A block of stone .,0.9995702
size,The only city of any size in that area . He blanched when he saw the size of the bill .,0.9999839
folk,They 're just country folk . Folks around here drink moonshine .,0.9999999
ambition,My ambition is to own a helicopter . His ambition is to own his own business .,0.9999995
connect,The new railroad will connect the northern part of the state to the southern part . Our computers connected .,1.0
work,The voting process does n't work as well as people thought . The medicine works only if you take it with a lot of water .,0.9999998
forefront,The idea of motion was always to the forefront of his mind and central to his philosophy . The Cotswolds were once at the forefront of woollen manufacturing in England .,1.0
exercise,The doctor recommended regular exercise . The teacher told us the next exercise is to write an essay .,0.99999505
strike,Strike a medal . The teacher struck the child .,3.4774337e-09
order,Order ruled in the streets . Law and order .,0.9997524
pay,Does she pay you for the work you are doing ? He paid off the loan three months early .,0.9999581
drive,Can you drive this four-wheel truck ? Drive the game .,3.515461e-05
faith,I have faith in the goodness of my fellow man . They broke faith with their investors .,5.026299e-06
time,This time he succeeded . He called four times .,0.9999893
carry,I carry these thoughts in the back of my head . I carry a lot of life insurance .,1.0
business,They did nearly a million dollars of business over the long weekend . Business has been slow lately .,0.9999956
place,Do you want to come over to my place later ? A political system with no place for the less prominent groups .,0.037711702
notice,You did n't give me enough notice . A notice of sale .,0.99934256
period,Hastened the period of time of his recovery . Picasso 's blue period .,0.9999514
treat,She was tempted to treat the whole affair as a joke . The patient must be treated right away or she will die .,0.037711702
beat,Beat the cream . Beat the subway fare .,1.7084854e-05
pull,Pull the trigger of the gun . Pull the rope .,0.9999223
sanitize,Sanitize a document before releasing it to the press . Sanitize the language in a book .,1.0
operation,They paid taxes on every stage of the operation . A multinational operation .,0.99999875
part,She played the part of Desdemona . We all have a part to play .,0.99999994
travel,He enjoyed selling but he hated the travel . Space travel .,0.9999994
foot,Armored from head to foot . Curled up on the foot of the bed .,0.0041450234
make,"He did n't make the choir after his voice changed . She makes more than he does , and works longer hours than he does , but she still does most of the house-cleaning .",1.0
tab,Files with a red tab will be stored separately . The collar has a tab with a button hole .,0.9999349
rule,It was his rule to take a walk before breakfast . He knew the rules of chess .,7.2537273e-06
make,Make clay into bricks . Make lead into gold .,0.99999994
operation,They will schedule the operation as soon as an operating room is available . It is dangerous to look at the beam of a laser while it is in operation .,1.0
institution,The institution of slavery . The institution of marriage .,0.9999973
statement,His tantrums are a statement of his need for attention . A Cadillac makes a statement about who you are .,0.9999937
readiness,"Putting them in readiness . A happy readiness of conversation ""-- Jane Austen .",7.072024e-05
develop,Please develop this roll of film for me . They developed a new technique .,5.0548242e-05
light,He stepped into the light . They played as long as it was light .,0.0005004203
vehicle,A congregation is a vehicle of group identity . His editorials provided a vehicle for his political views .,0.9999901
sign,The hunters found deer sign at the end of the trail . He showed signs of strain .,1.0
back,Can you back up your claims ? I ca n't back this plan .,8.033915e-05
run,Let the dogs run free . Who are these people running around in the building ?,0.9999987
work,"A lot of people are out of work . He has n't come home yet , he 's still at work .",0.99654305
set,Set these words in italics . Set the house afire .,7.451255e-06
center,It is a center 's responsibility to get the football to the quarterback . His stories made him the center of the party .,0.037711702
read,Read the advertisement . Have you read Salman Rushdie ?,0.9999867
hedge,Diversify your financial portfolio to hedge price risks . Hedge your bets .,0.9987662
trace,Trace a pattern . Trace a design .,0.53764737
support,The government provides support to the arts in several ways . The president no longer has the support of his own party .,1.0
lash,To lash something to a spar . The lion lashed its tail .,3.2251108e-05
cover,The grant does n't cover my salary . Cover the child with a blanket .,3.2211243e-05
develop,Please develop this roll of film for me . Develop land .,4.902877e-06
face,"To face the front of a coat , or the bottom of a dress . Face the lapels of the jacket .",0.9998902
language,Language sets homo sapiens apart from all other animals . The language introduced is standard throughout the text .,3.143373e-05
call,We could always call on a friend . Call roll .,6.593447e-08
tolerate,"I like the way he plays the guitar , but I ca n't tolerate his voice when he sings . He learned to tolerate the heat .",0.99999994
take,I take it you 're not going ? You ca n't take credit for this !,0.99973357
work,I will work hard to improve my grades . John worked with Paul on the task .,1.0
age,We live in a litigious age . The Tithonian Age was the last in the Late Jurassic epoch .,0.99999994
complexion,A rugged complexion . A liberal political complexion .,1.0053268e-05
difference,It just wo n't make much difference to me . His support made a real difference .,0.9999996
cry,"Before we had newspapers , a town crier would cry the news . He cried his merchandise in the market square .",0.9999425
token,"According to the Bible , the rainbow is a token of God 's covenant with Noah . A book token is the easiest option for a Christmas gift .",0.037711702
number,The number of parameters is small . In English the subject and the verb must agree in number .,0.00014643573
nose,He ducked under the nose of the gun . He has a cold in the nose .,9.099796e-05
order,Order ruled in the streets . The machinery is out of order .,0.9999955
pack,You had better pack your swollen ankle with ice . Pack your tents to the top of the mountain .,0.037711702
demand,The automobile reduced the demand for buggywhips . His demands for attention were unceasing .,4.3964067e-07
bankruptcy,Spiritual bankruptcy . Moral bankruptcy .,1.0
experience,He had a religious experience . He recalled the experience vividly .,0.9999209
movement,The second movement is slow and melodic . It was an expensive watch with a diamond movement .,0.037711702
union,There is strength in union . The Soviet Union .,2.1405604e-05
include,I will purchase the vacation package if you will include car rental . We must include this chemical element in the group .,0.999978
movement,The succession of flashing lights gave an illusion of movement . The labor movement has been struggling in America since the passage of the Taft-Hartley act in 1947 .,1.9180254e-05
stay,They had a nice stay in Paris . A lengthy hospital stay .,0.9999987
year,"In the year 1920 . A normal year has 365 full days , but there are 366 days in a leap year .",0.99999887
resolution,Printing at higher resolution will cause a reduction in performance . The resolution of an equation .,0.0011596376
order,A friend in New Mexico said that the order caused no trouble out there . Law and order .,4.712092e-09
come,Come into contact with a terrorist group . Your wish will come true .,0.9999466
trade,As they say in the trade . They are accused of conspiring to constrain trade .,2.1470241e-07
carry,These pipes carry waste water into the river . Amanda carried the package from home .,0.9999494
stuff,The stuff of heros . You do n't have the stuff to be a United States Marine .,0.99999803
back,Back into the driveway . The wind backed .,1.1363596e-05
course,The course of the river . The government took a firm course .,9.687543e-05
strengthen,To strengthen authority . His body strengthened .,0.9999728
immolate,Immolate the valuables at the temple . The Aztecs immolated human victims .,0.99999917
form,His resentment took the form of extreme hostility . The composition presents problems for students of musical form .,6.8065083e-06
unionize,My uncle got roughed up by some corporate thugs after they caught him trying to unionize their workers . The company laid off all the workers when they tried to unionize .,1.0
allow,This sealed door wo n't allow the water come into the basement . To allow a servant his liberty .,0.00011628343
surprise,The surprise attack was devastating . Imagine my surprise on learning I owed twice as much as I thought I did .,3.990834e-05
trade,I had no further trade with him . I did no trades with them once the rumors started .,0.9999985
earth,Earth the circuit . That noise is because the amplifier is not properly earthed .,0.9999944
tea,Would you like some tea ? The store shelves held many different kinds of tea .,0.99998254
block,I knew his name perfectly well but I had a temporary block . A block of stone .,0.00031724718
difference,It just wo n't make much difference to me . The difference in her is amazing .,0.99998903
face,He washed his face . I wish I had seen the look on his face when he got the news .,0.99990904
call,The mayor likes to call on some of the prominent citizens . She called her children lazy and ungrateful .,0.0013295362
staple,Tow is flax with short staple . Staple fibers vary widely in length .,0.9999997
unit,A unit of wheat is a bushel . He was a member of a special police unit .,1.2832287e-06
command,General Smith was placed in command . An admiral in command .,0.9999994
union,There is strength in union . Let C be the union of the sets A and B .,9.360425e-05
air,Open a window and let in some air . As he waited he could feel the air on his neck .,0.037711702
roll,Roll a cigarette . The drawer rolled open .,5.999589e-08
mire,Caught in the mire of poverty . The country is still trying to climb out of the mire left by its previous president .,0.99999994
bid,"His bid was $ 35,000 . A bid for a lucrative transport contract .",0.99984354
acknowledgment,She must have seen him but she gave no sign of acknowledgment . The preface contained an acknowledgment of those who had helped her .,0.9998795
finish,He applied a coat of a clear finish . The car 's finish was so shiny and new .,0.9987651
play,Play cards . Who 's playing now ?,0.9999996
beat,Beat the subway fare . Beat a path through the forest .,1.8347023e-07
keep,Keep count . The pianist kept time with the metronome .,0.99996656
classify,"Should we classify "" make up "" as an idiom or as a phrasal verb ? How would you classify these pottery shards -- are they prehistoric ?",1.0
pull,Pull a bank robbery . Pull a chicken .,3.0322603e-06
buy,I 'm going to buy my father something nice for his birthday . This sum will buy you a ride on the train .,0.037711702
nick,He 's just been released from Shadwell nick prison after doing ten years for attempted murder . He 's in the nick .,1.0
dwelling,The old house served as a dwelling for Albert . Philip 's dwelling fronted on the street . - Alfred Tennyson .,1.0
par,Par for this course is 72 . He needs to make this shot for par .,0.99998856
charge,How much do you charge for lunch ? This fellow charges $ 100 for a massage .,0.9999855
stretch,I always stretch my muscles before exercising . His mustache stretched all the way to his sideburns .,0.023686975
area,It was about 500 square feet in area . The area of a rectangle .,0.9999664
neighborhood,The price is in the neighborhood of $ 100 . He always blames someone else in the immediate neighborhood .,9.734352e-05
drag,Do n't drag me into this business . Drag this icon to the lower right hand corner of the screen .,0.0002473167
commercialization,The government tried to accelerate the commercialization of this development . My father considered the commercialization of Christmas to be a sacrilege .,1.0
field,There are several species of wild flowers growing in this field . This racehorse is the strongest in a weak field .,0.037711702
back,He wrote the date on the back of the photograph . I hung the clothes on the back of the door .,0.9998964
piece,The children acted out a comic piece to amuse the guests . An important piece of the evidence .,2.0579857e-06
teach,Can you teach me to sew ? Can you teach sewing to me ?,0.99972975
form,He was at the top of his form . The team was off form last night .,0.999956
think,She did n't think to harm me . We thought to return early that night .,0.99999976
post,He occupied a post in the treasury . Sent via post .,0.9999142
see,I can see what will happen . I ca n't see him on horseback !,0.99997276
bit,In just a bit . There are 8 bits in a byte .,5.5036846e-05
stay,To stay a flat sheet in a steam boiler . I had to stay at home and watch the children .,0.0010092854
face,They climbed the north face of the mountain . Why the sad face ?,0.0007997646
death,The death of my grandmother saddened the whole family . She stayed until his death .,7.977354e-05
space,They tested his ability to locate objects in space . Write your name in the space provided .,2.8130791e-05
empathize,You really have to empathize with their doing it . You really have to empathize with them .,1.0
serve,This table would serve very well . They serve a restricted role on the bench .,0.9999818
follow,Can you follow her argument ? She followed the men with the binoculars .,3.916999e-05
orbit,The Moon 's orbit around the Earth takes nearly one month to complete . In the political orbit of a world power .,0.037711725
do,Do research . This car does 150 miles per hour .,1.185156e-06
stretch,Stretch out that piece of cloth . The rubber band stretched almost to the breaking point .,0.0010218043
pay,"Pay up , please ! It pays to go through the trouble .",0.0026477843
course,The course of the river . He took a course in basket weaving .,1.583261e-05
go,His knowledge does n't go very far . This property goes all the way to the state line .,0.5377117
tail,"After the burly macho nudists ' polar bear dip , their tails were spectacularly shrunk , so they looked like an immature kid 's innocent tail . Most primates have a tail and fangs .",6.454018e-11
fire,They sat by the fire and talked . He went through fire and damnation .,0.015219732
protection,He made trade protection a plank in the party platform . Insurance provided protection against loss of wages due to illness .,1.6979253e-07
strike,Strike a match . The teacher struck the child .,9.195922e-09
time,It took more than half my time . I did n't have time to finish .,0.99999994
develop,Develop a market for the new mobile phone . Please develop this roll of film .,1.7920376e-05
extend,Extend the casserole with a little rice . Can we extend the legs of this dining table ?,0.0021047026
word,He did n't say a word about it . Can I have a word with you ?,0.9999852
bed,He searched for treasure on the ocean bed . There 's a lot of trash on the bed of the river .,0.9999996
breakfast,We breakfast at seven . Cynthia breakfasted on peaches .,0.9999629
seat,The seat of these trousers is almost worn through . The seat of his pants was worn through .,1.0
authority,Authority for the program was renewed several times . He is an authority on corporate law .,7.898823e-06
echo,Napoleon III was an echo of the mighty Emperor but an infinitely better man . His contention contains more than an echo of Rousseau .,1.0
play,Play sports . We played hockey all afternoon .,0.99999994
heart,The heart and soul of the Republican Party . The heart and soul of any democracy is its electorate .,1.0
finish,His best finish in a major tournament was third . Excitement grew as the finish neared .,5.0857043e-09
sense,A sense of self . A sense of security .,1.0
bake,Bake the potatoes . She 's been baking all day to prepare for the dinner .,0.9999821
blow,To blow a horse . Blow now !,4.6051147e-05
toy,To toy with a piece of food on one 's plate . Toy with an idea .,0.99999994
drink,Can I buy you a drink ? He took a drink of his beer and smacked his lips .,0.037711702
shade,"Shade the meaning . The hillside was bright green , shading towards gold in the drier areas .",0.99999106
game,I saw through his little game from the start . You need four people to play this game .,0.037711702
field,A crop circle was made in a corn field . They are outstanding in their field .,0.00019978885
firewood,"After many days of hard work , we finally had enough firewood for the winter . They collected and cut their own firewood .",0.9999567
serve,They serve a restricted role on the bench . She served in Congress for two terms .,0.037711736
border,A solid border around a table of figures . The border between Canada and USA is the longest in the world .,3.0009198e-05
bounce,The ex-boxer 's job is to bounce people who want to enter this private club . The rubber ball bounced .,0.037711702
wall,Negotiations ran into a brick wall . A wall of smoke .,0.9999779
make,Do n't make this into a big deal . Make yourself clear .,0.9999666
touch,Do n't touch my CDs ! Stefan was touched by the song 's message of hope .,5.1491406e-06
connect,The new railroad will connect the northern part of the state to the southern part . Can you connect the two loudspeakers ?,1.0
taste,The melon had a delicious taste . The candy left him with a bad taste .,0.9999192
opinion,He asked for a poll of public opinion . His opinions appeared frequently on the editorial page .,8.8719735e-06
have,Look what I have here — a frog I found on the street ! He had a cold last week .,3.816906e-05
trim,Trim an airplane . Trim the photograph .,5.022287e-05
leak,A leak in a gas pipe . A leak in a boat .,0.9999993
use,We can use this mathematical formula to solve the problem . Use this knife to slice the bread .,1.0
submission,His submission to the will of God . The union was brought into submission .,0.9997734
past,A book about a time machine that can transport people back into the past . Forget the past .,0.9999999
thing,A thing of the spirit . A funny thing happened on the way to the ...,3.1442345e-05
stay,Stay alone . Stay put in the corner here !,0.00080865057
time,The judge leniently granted a sentence with no hard time . He is not living at home because he is doing time .,1.0
baby,When is your baby due ? The baby of the Supreme Court .,6.771098e-05
join,Many children join a sports club . Most politicians have joined a party .,0.99999744
mouth,They built a fire at the mouth of the cave . He stuffed his mouth with candy .,0.015081706
time,"Okay , but this is the last time . No more after that ! He called four times .",0.99992085
call,The mayor likes to call on some of the prominent citizens . The engineer called round whilst you were away .,0.9999353
picture,The author gives a depressing picture of life in Poland . He had no clear picture of himself or his world .,6.799881e-06
roll,I want to get there early ; let 's roll . The water rolled .,0.037711702
floor,The room has a wooden floor . They needed rugs to cover the bare floors .,0.99999696
formation,The formation of memories . The formation of sentences .,0.99999154
avoid,Her former friends now avoid her . He avoided his nagging .,0.99998933
top,The title should be written at the top of the first page . He got a bright red top and string for his birthday .,0.037711702
communicate,I feel I hardly know him ; I just wish he 'd communicate with me a little more . He and his sons have n't communicated for years .,1.0
run,Do n't run that software unless you have permission . ' . They ran twenty blood tests on me and they still do n't know what 's wrong .,1.0
skinful,I was n't thinking straight – I 'd had a skinful that night . Someone had to drive me home last night because I had a skinful .,1.0
cuddle,"I 'm cold ; can you roll over here and cuddle me , honey ? I cuddled the baby .",1.0
move,"Come on guys , let 's move : there 's work to do ! The horse moves a carriage .",0.037711702
sound,The sound awakened them . Owen Sound .,2.6183949e-05
influence,Used her parents ' influence to get the job . She was the most important influence in my life .,0.00033086215
catch,Catch fire . The bucket catches water from the downspout .,0.9999943
apply,Apply for a job . He applied for a leave of absence .,0.99999994
trace,Trace a design . The women traced the pasture .,0.00057903485
pay,Pay an obligation . He was allowed to go as soon as he paid .,0.9999979
clear,Clear a debt . The sky cleared .,3.2826983e-07
tune,The clarinet was out of tune . He can not sing in tune .,0.99971926
leak,One of the tires developed a leak . The leaks by Chelsea Manning showed the secrets of the US military .,0.00038947424
force,May the force be with you . The forces of evil .,0.9999898
section,A section of a fishing rod . She got a job in the historical section of the Treasury .,2.4384728e-06
play,Play safe . Play it safe .,0.9999996
book,The book of Isaiah . Genesis is the first book of the Bible .,1.0
follow,Can you follow her argument ? A terrible tsunami followed the earthquake .,4.260589e-05
academy,A riding academy . Academies of literature and philology .,2.3504762e-07
appearance,The rookie made a brief appearance in the first period . David Beckham 's first appearance with the LA Galaxy at Giants Stadium against the New York Red Bulls last night drew a crowd of 66237 .,1.0
nomination,The Republican nomination for Governor . His nomination was hotly protested .,8.6449056e-08
distribute,The publisher wants to distribute the book in Asia . Values distribute .,9.317521e-05
eye,He tried to catch her eye . The thread would n't go through the eye .,0.0004160243
performance,They admired his performance under stress . When Roger Maris powered four home runs in one game his performance merits awe .,0.5377117
emulsion,An oil-in-water emulsion . Mayonnaise is an emulsion where egg is used to keep oil and water mixed .,1.0
see,I want to see results . The 1960 's saw the rebellion of the younger generation against established traditions .,1.0
pattern,They stayed in the pattern until the fog lifted . The traffic patterns around O'Hare are very crowded .,1.0
set,Set these words in italics . Set the tray down .,3.911546e-06
part,They resisted every effort on his part . They analyzed the river into three parts .,1.3333079e-06
find,Find the product of two numbers . Water is found to be a compound substance .,0.9999936
stay,"I had to stay at home and watch the children . After the trial period , she was asked to stay on and work full-time .",0.037711702
strike,Please strike this remark from the record . Strike a pose .,2.7650935e-07
doubt,I doubt these reports . He doubted that was really what you meant .,0.99999756
consummate,"Consummate a marriage . After the reception , he escorted her to the honeymoon suite to consummate their marriage .",1.0
liking,I 've always had a liking for reading . She developed a liking for gin .,0.99997234
remove,Remove a threat . Doug removed the smudges from the tabletop .,0.99999917
peace,"Our lounge strives to maintain an environment of peace for the comfort of our customers . My boy , this peace is what all true warriors strive for .",0.037711702
connect,The new railroad will connect the northern part of the state to the southern part . These computers connected well .,1.0
shortness,The shortness of a stubby pencil . The patient 's shortness of breath .,0.99999994
extension,They applied for an extension of the loan . The extension of ` satellite of Mars ' is the set containing only Demos and Phobos .,0.037711702
course,He took a course in basket weaving . She prepared a three course meal .,0.0017196573
war,A war of wits . A price war .,0.99999994
quality,This school is well-known for having teachers of high quality . The quality of students has risen .,0.999999
use,Use your head ! I used to get sick when I ate in that dining hall .,4.9254337e-05
remove,Remove a threat . Remove the dirty dishes from the table .,0.99999446
fit,"If I lose a few kilos , the gorgeous wedding dress might fit me . The small shirt does n't fit me , so I 'll buy the medium size .",0.9999899
personification,She is the personification of optimism . The Grim Reaper is a personification of death .,1.0
place,They phoned hoping to place her in the management team . I placed ten dollars on the Lakers beating the Bulls .,0.037711702
sentence,The judge leniently granted a sentence with no hard time .    He is not living at home because he is doing time . His sentence was 5 to 10 years .,1.0
seat,"He sat on the arm of the chair rather than the seat , which always annoyed his mother . There were not enough seats for all the guests .",0.99999875
post,It came by the first post . If you hurry you 'll catch the post .,0.99978125
day,In the day of the dinosaurs . He was a successful pianist in his day .,0.9992333
range,The plains lay just beyond the mountain range . He dreamed of a home on the range .,0.0013960905
life,He got life for killing the guard . City life .,4.518973e-07
follow,Let 's follow our great helmsman ! The police had been following him for weeks but they could not prove his involvement in the bombing .,0.037711702
club,To club exertions . The two men clubbed together .,0.999993
luck,Bad luck caused his downfall . I could n't believe my luck when I found a fifty dollar bill on the street .,1.0
strike,Strike a medal . She struck her head on the low ceiling .,2.1709667e-07
give,What will you give her for her birthday ? She gave a pair of shoes to her husband for their anniversary .,0.9999996
breath,The child 's breath came quickly and unevenly . He was fighting to his last breath .,0.99999994
voice,The voice of experience . The wee small voice of conscience .,0.99998385
know,I know that the President lied to the people . I know it 's time .,1.0
pull,Iron fillings drawn by the pull of a magnet . The spaceship came under the pull of the gas giant .,0.9999967
neck,The horse won by a neck . The bottle had a wide neck .,2.1555878e-05
spread,I spread the rice grains evenly over the floor . He spread fertilizer over the lawn .,0.99991983
touch,The two buildings touch . Their hands touched .,0.9999469
face,An angry face . Why the sad face ?,8.046729e-05
snorter,"The maths problem is a real snorter , is n't it ? The batsman succumbed to a snorter of short balls from the bowler and nicked a thin edge to the keeper .",6.4334624e-24
neighborhood,My neighborhood voted for Bush . It is a friendly neighborhood .,0.99998754
come,Come down here ! Come out of the closet !,1.0
ear,A good ear for pitch . He had a keen ear .,0.9998414
business,They did nearly a million dollars of business over the long weekend . Business is good today .,0.9998964
set,The film is set in Africa . Set the tray down .,1.6722591e-06
worry,I 'm afflicted by worry throughout the night . It is not work but worry that kills .,0.99999636
audience,Every artist needs an audience . He saw that he had lost his audience .,0.03771171
sex,We had sex in the back seat . ( The believers ... those ... ) who abstain from sex .,1.0
beat,I beat the traffic . The drums beat all night .,4.0093305e-06
block,Block a garment . I blocked the mittens by wetting them and pinning them to a shaped piece of cardboard .,1.0
confidence,"Confidence is always borrowed , never owned . After that failure he lost his confidence .",0.00041896495
point,At that point I had to leave . A row of points .,5.0408125e-05
shock,The first shock of the earthquake came shortly after noon while workers were at lunch . The train hit the buffers with a great shock .,0.5377117
time,See you another time . This time he succeeded .,0.99999964
fill,The mixer returned to the plant for another fill . He ate his fill of potatoes .,0.00044087027
simplify,This move will simplify our lives . We had to simplify the instructions .,0.9999966
air,He threw the ball into the air . Her hand stopped in mid air .,0.99954873
feel,I feel that he does n't like me . I felt my way cautiously through the dangerous business maneuver .,0.013072241
take,I 'll take that plate off the table . Take these letters to the boss .,0.9999958
resistance,The resistance of bacteria to certain antibiotics . Widespread resistance to the new urban development plans .,0.9999888
call,After two raises there was a call . The salesman 's call on a customer .,2.7786342e-05
inclination,The alkaline inclination of the local waters . Her inclination is for classical music .,2.520546e-05
throat,The throat of a chimney . The throat of the vase .,0.9998343
drop,Drop him from the Republican ticket . Shop til you drop .,2.8328918e-07
volume,The gas expanded to twice its original volume . The volume of ticket sales decreased this week .,0.99999905
head,The head of the list . The head of the stairs .,0.99953175
head,12 head of big cattle and 14 head of branded calves . They shot 20 head of quail .,1.0
skin,Your skin is the largest organ of your body . He is so disgusting he makes my skin crawl .,0.9999991
knot,The saw buckled when it hit a knot . A small knot of women listened to his sermon .,0.0001166125
impact,Our choice of concrete will have a tremendous impact on the building 's mechanical performance . The book had an important impact on my thinking .,1.0
ride,She loves to ride her new motorcycle through town . The cab rode him downtown .,0.5377117
effect,The new law will come into effect on the first day of next year . The law is still in effect .,1.0
head,200 head of cattle . 12 head of big cattle and 14 head of branded calves .,1.0
read,I ca n't read his strange behavior . The fortune teller read his fate in the crystal ball .,0.9999994
bum,That mechanic 's a bum - he could n't fix a yo-yo . That guy keeps interrupting the concert . Throw the bum out !,1.0
wrestle,They had a fierce wrestle . We watched his grappling and wrestling with the bully .,0.99998873
trial,A sample for ten days free trial . Candidates must compete in a trial of skill .,0.00055279623
sound,The sound awakened them . Puget Sound .,9.419627e-06
work,I will work hard to improve my grades . They worked at finishing the task .,0.9999996
counterfeit,"To counterfeit the signature of another , coins , notes , etc . They counterfeited dollar bills .",1.0
avoid,I try to avoid the company of gamblers . He avoided going to the area .,1.0
have,I have a house and a car . Have an assistant .,2.8631052e-06
pay,Crime does n't pay . He paid me 5000 pounds for the car .,3.942582e-05
skeleton,The battalion was a mere skeleton of its former self . There must be a skeleton somewhere in that family 's closet .,0.037711702
touch,I would n't touch her with a ten-foot pole . She never touched her husband .,3.2980427e-06
pack,To pack goods in a box . Crowds packed the stands .,0.99993855
call,Call a runner out . The mayor likes to call on some of the prominent citizens .,3.54369e-07
recognition,"He looked at her for ten full minutes before recognition dawned . Molecular recognition drives all of biology , for instance , hormone and receptor or antibody-antigen interactions or the organization of molecules into larger biologically active entities .",1.9098542e-18
record,The prostitute had a record a mile long . He ruled that the criminal record of the defendant could not be disclosed to the court .,0.99999994
place,A place in my heart . He comes from a place near Chicago .,0.00011728409
session,A filming session . A gossip session .,0.9999999
point,He missed the point of the joke . The cannibal 's teeth were filed to sharp points .,0.0007279896
day,He was a successful pianist in his day . In the days of the Roman Empire .,1.0
militate,To militate against the possibility of his election . To militate in favor of a particular result .,0.9999998
catch,Catch fire . The trees caught quickly in the dry wind .,0.9999811
drop,A drop of each sample was analyzed . Put three drops of oil into the mixture .,0.99998236
field,He needs some time in the field before his judgment can be trusted . This racehorse is the strongest in a weak field .,0.037711702
deliver,Deliver a package . Our local super market delivers .,0.9999852
come,Come into the room . He came through the door .,0.9999985
chain,"This led to an unfortunate chain of events . A chain of ideas , one leading to the next .",1.0
remember,Can you remember her phone number ? I ca n't remember saying any such thing .,0.9999992
grip,It was an old briefcase but it still had a good grip . There are several good grips on the northern face of this rock .,0.9999998
hit,I hit the jackpot . The temperature could hit 110 F tomorrow .,0.5377117
time,That 's three times he 's made the same mistake . When was the last time we went out ? I do n't remember .,1.0
spot,Would you like to come round on Sunday for a spot of lunch ? The leopard is noted for the spots of color in its fur .,0.037711702
resign,He had no choice but to resign the game and let his opponent become the champion . The chairman resigned when he was found to have misappropriated funds .,0.037711702
progress,The thick branches overhanging the path made progress difficult . He listened for the progress of the troops .,1.0
rub,Rub my hands . I rubbed my hands together for warmth .,0.99999976
defense,Defense against hurricanes is an urgent problem . A good boxer needs a good defense .,0.99996823
school,Our children attend a public school in our neighborhood . Harvard University is a famous American postsecondary school .,1.0
osculate,These two surfaces osculate . One curve osculates the other .,0.9999947
record,"Al Smith used to say , ` Let 's look at the record ' . His name is in all the record books .",1.0
shoot,Shoot a golf ball . Shoot craps .,0.99996233
performance,We congratulated him on his performance at the rehearsal . The frequent performances of the symphony testify to its popularity .,1.4505504e-05
throw,The horse threw its rider . She threw herself forwards .,4.1278004e-06
pull,You 're going to have to pull harder to get that cork out of the bottle . He pulled out his gun before she had a chance to scream .,1.0
trial,He had a fair trial and the jury found him guilty . The trials for the semifinals began yesterday .,5.291217e-07
seize,The rebels threaten to seize civilian hostages . The terrorists seized the politicians .,0.99995744
orbit,Electrons orbit the nucleus . The moon orbits around the Earth .,0.9999137
make,Make a cake . Make a dress .,0.99995285
leak,A leak in a roof . He had to clean up the leak .,0.9999973
scene,"The most moving scene is the final one , where he realizes he has wasted his whole life . There were some very erotic scenes in the movie , although it was not classified as pornography .",1.0
baby,This project is his baby . Stand up for yourself - do n't be such a baby !,1.4625232e-05
furniture,A chair is furniture . Sofas are also furniture . There was only one piece of furniture in the room .,0.9999904
beat,Beat one 's breast . This beats me !,0.000114277245
life,He appointed himself emperor for life . While there 's life there 's hope .,2.0640917e-05
care,I do n't care what he does . We cared about the opera .,0.99995923
plundering,The plundering of the Parthenon . His plundering of the great authors .,0.99999994
substantiate,The president 's trip will substantiate good relations with the former enemy country . The painting substantiates the feelings of the artist .,0.037711702
have,Now we have a fine mess . What do we have here ?,0.9999974
